evap,temp,albedo,precipitation,pressure,u800,u200,v200,v800
96.447495,-38.795815,96.447495,-38.795815,96.447495,-38.795815,-38.795815,-38.795815,-38.795815
51.07147,-39.427067,51.07147,-39.427067,51.07147,-39.427067,-39.427067,-39.427067,-39.427067
74.92259,-37.765778,74.92259,-37.765778,74.92259,-37.765778,-37.765778,-37.765778,-37.765778
92.249054,-36.540207,92.249054,-36.540207,92.249054,-36.540207,-36.540207,-36.540207,-36.540207
84.57525,-37.95642,84.57525,-37.95642,84.57525,-37.95642,-37.95642,-37.95642,-37.95642
90.92363,-38.98979,90.92363,-38.98979,90.92363,-38.98979,-38.98979,-38.98979,-38.98979
78.77862,-38.398624,78.77862,-38.398624,78.77862,-38.398624,-38.398624,-38.398624,-38.398624
111.4003,-39.014267,111.4003,-39.014267,111.4003,-39.014267,-39.014267,-39.014267,-39.014267
56.558887,-38.97567,56.558887,-38.97567,56.558887,-38.97567,-38.97567,-38.97567,-38.97567
63.160942,-39.315243,63.160942,-39.315243,63.160942,-39.315243,-39.315243,-39.315243,-39.315243
103.56764,-38.587788,103.56764,-38.587788,103.56764,-38.587788,-38.587788,-38.587788,-38.587788
91.423775,-39.020855,91.423775,-39.020855,91.423775,-39.020855,-39.020855,-39.020855,-39.020855
65.60345,-38.637394,65.60345,-38.637394,65.60345,-38.637394,-38.637394,-38.637394,-38.637394
99.058784,-37.520172,99.058784,-37.520172,99.058784,-37.520172,-37.520172,-37.520172,-37.520172
80.46805,-39.374474,80.46805,-39.374474,80.46805,-39.374474,-39.374474,-39.374474,-39.374474
74.56593,-39.0067,74.56593,-39.0067,74.56593,-39.0067,-39.0067,-39.0067,-39.0067
80.885124,-37.85832,80.885124,-37.85832,80.885124,-37.85832,-37.85832,-37.85832,-37.85832
76.80368,-40.423653,76.80368,-40.423653,76.80368,-40.423653,-40.423653,-40.423653,-40.423653
87.66016,-36.919647,87.66016,-36.919647,87.66016,-36.919647,-36.919647,-36.919647,-36.919647
70.86684,-37.846107,70.86684,-37.846107,70.86684,-37.846107,-37.846107,-37.846107,-37.846107
85.33036,-38.3273,85.33036,-38.3273,85.33036,-38.3273,-38.3273,-38.3273,-38.3273
85.554,-38.50514,85.554,-38.50514,85.554,-38.50514,-38.50514,-38.50514,-38.50514
94.635345,-36.551273,94.635345,-36.551273,94.635345,-36.551273,-36.551273,-36.551273,-36.551273
75.200485,-38.129784,75.200485,-38.129784,75.200485,-38.129784,-38.129784,-38.129784,-38.129784
79.19252,-38.636734,79.19252,-38.636734,79.19252,-38.636734,-38.636734,-38.636734,-38.636734
73.91019,-39.65164,73.91019,-39.65164,73.91019,-39.65164,-39.65164,-39.65164,-39.65164
82.70415,-38.70548,82.70415,-38.70548,82.70415,-38.70548,-38.70548,-38.70548,-38.70548
68.11238,-37.98548,68.11238,-37.98548,68.11238,-37.98548,-37.98548,-37.98548,-37.98548
102.47494,-36.614532,102.47494,-36.614532,102.47494,-36.614532,-36.614532,-36.614532,-36.614532
90.376114,-37.783485,90.376114,-37.783485,90.376114,-37.783485,-37.783485,-37.783485,-37.783485
79.90801,-39.711903,79.90801,-39.711903,79.90801,-39.711903,-39.711903,-39.711903,-39.711903
80.03538,-38.675385,80.03538,-38.675385,80.03538,-38.675385,-38.675385,-38.675385,-38.675385
90.322296,-37.93731,90.322296,-37.93731,90.322296,-37.93731,-37.93731,-37.93731,-37.93731
64.59525,-40.12435,64.59525,-40.12435,64.59525,-40.12435,-40.12435,-40.12435,-40.12435
127.6993,-38.457363,127.6993,-38.457363,127.6993,-38.457363,-38.457363,-38.457363,-38.457363
97.95156,-39.816063,97.95156,-39.816063,97.95156,-39.816063,-39.816063,-39.816063,-39.816063
84.14187,-37.861454,84.14187,-37.861454,84.14187,-37.861454,-37.861454,-37.861454,-37.861454
69.65058,-38.073322,69.65058,-38.073322,69.65058,-38.073322,-38.073322,-38.073322,-38.073322
95.14223,-38.16023,95.14223,-38.16023,95.14223,-38.16023,-38.16023,-38.16023,-38.16023
76.02416,-38.31254,76.02416,-38.31254,76.02416,-38.31254,-38.31254,-38.31254,-38.31254
76.65412,-38.93589,76.65412,-38.93589,76.65412,-38.93589,-38.93589,-38.93589,-38.93589
69.410545,-39.07441,69.410545,-39.07441,69.410545,-39.07441,-39.07441,-39.07441,-39.07441
87.333,-36.438976,87.333,-36.438976,87.333,-36.438976,-36.438976,-36.438976,-36.438976
88.522156,-38.497856,88.522156,-38.497856,88.522156,-38.497856,-38.497856,-38.497856,-38.497856
61.199165,-38.51525,61.199165,-38.51525,61.199165,-38.51525,-38.51525,-38.51525,-38.51525
102.04489,-38.355453,102.04489,-38.355453,102.04489,-38.355453,-38.355453,-38.355453,-38.355453
83.51879,-38.33649,83.51879,-38.33649,83.51879,-38.33649,-38.33649,-38.33649,-38.33649
90.82801,-39.941414,90.82801,-39.941414,90.82801,-39.941414,-39.941414,-39.941414,-39.941414
102.144165,-38.36128,102.144165,-38.36128,102.144165,-38.36128,-38.36128,-38.36128,-38.36128
62.923847,-38.66706,62.923847,-38.66706,62.923847,-38.66706,-38.66706,-38.66706,-38.66706
107.43554,-36.825394,107.43554,-36.825394,107.43554,-36.825394,-36.825394,-36.825394,-36.825394
87.33652,-38.15792,87.33652,-38.15792,87.33652,-38.15792,-38.15792,-38.15792,-38.15792
76.19762,-37.22418,76.19762,-37.22418,76.19762,-37.22418,-37.22418,-37.22418,-37.22418
67.36028,-40.79287,67.36028,-40.79287,67.36028,-40.79287,-40.79287,-40.79287,-40.79287
94.82336,-40.30291,94.82336,-40.30291,94.82336,-40.30291,-40.30291,-40.30291,-40.30291
73.86075,-38.40635,73.86075,-38.40635,73.86075,-38.40635,-38.40635,-38.40635,-38.40635
75.7806,-35.90866,75.7806,-35.90866,75.7806,-35.90866,-35.90866,-35.90866,-35.90866
86.549835,-37.814365,86.549835,-37.814365,86.549835,-37.814365,-37.814365,-37.814365,-37.814365
87.15455,-37.883774,87.15455,-37.883774,87.15455,-37.883774,-37.883774,-37.883774,-37.883774
78.48654,-38.707344,78.48654,-38.707344,78.48654,-38.707344,-38.707344,-38.707344,-38.707344
99.285545,-39.389698,99.285545,-39.389698,99.285545,-39.389698,-39.389698,-39.389698,-39.389698
97.81779,-37.039555,97.81779,-37.039555,97.81779,-37.039555,-37.039555,-37.039555,-37.039555
74.41189,-38.720802,74.41189,-38.720802,74.41189,-38.720802,-38.720802,-38.720802,-38.720802
57.40761,-38.439327,57.40761,-38.439327,57.40761,-38.439327,-38.439327,-38.439327,-38.439327
79.15594,-38.93474,79.15594,-38.93474,79.15594,-38.93474,-38.93474,-38.93474,-38.93474
80.56011,-39.20998,80.56011,-39.20998,80.56011,-39.20998,-39.20998,-39.20998,-39.20998
58.600494,-40.021175,58.600494,-40.021175,58.600494,-40.021175,-40.021175,-40.021175,-40.021175
74.05523,-37.662952,74.05523,-37.662952,74.05523,-37.662952,-37.662952,-37.662952,-37.662952
91.49486,-36.977688,91.49486,-36.977688,91.49486,-36.977688,-36.977688,-36.977688,-36.977688
74.627106,-38.460247,74.627106,-38.460247,74.627106,-38.460247,-38.460247,-38.460247,-38.460247
67.23881,-39.03249,67.23881,-39.03249,67.23881,-39.03249,-39.03249,-39.03249,-39.03249
51.175972,-41.25242,51.175972,-41.25242,51.175972,-41.25242,-41.25242,-41.25242,-41.25242
71.602295,-40.111683,71.602295,-40.111683,71.602295,-40.111683,-40.111683,-40.111683,-40.111683
77.50432,-38.32472,77.50432,-38.32472,77.50432,-38.32472,-38.32472,-38.32472,-38.32472
72.98443,-37.096214,72.98443,-37.096214,72.98443,-37.096214,-37.096214,-37.096214,-37.096214
98.79883,-38.01607,98.79883,-38.01607,98.79883,-38.01607,-38.01607,-38.01607,-38.01607
57.03022,-39.568794,57.03022,-39.568794,57.03022,-39.568794,-39.568794,-39.568794,-39.568794
74.59685,-39.487404,74.59685,-39.487404,74.59685,-39.487404,-39.487404,-39.487404,-39.487404
87.66103,-40.002728,87.66103,-40.002728,87.66103,-40.002728,-40.002728,-40.002728,-40.002728
90.749084,-37.161686,90.749084,-37.161686,90.749084,-37.161686,-37.161686,-37.161686,-37.161686
92.104126,-38.05578,92.104126,-38.05578,92.104126,-38.05578,-38.05578,-38.05578,-38.05578
86.719826,-39.71434,86.719826,-39.71434,86.719826,-39.71434,-39.71434,-39.71434,-39.71434
75.3573,-37.311928,75.3573,-37.311928,75.3573,-37.311928,-37.311928,-37.311928,-37.311928
79.51548,-38.160404,79.51548,-38.160404,79.51548,-38.160404,-38.160404,-38.160404,-38.160404
127.98262,-35.895187,127.98262,-35.895187,127.98262,-35.895187,-35.895187,-35.895187,-35.895187
60.766884,-40.74958,60.766884,-40.74958,60.766884,-40.74958,-40.74958,-40.74958,-40.74958
104.798065,-38.210045,104.798065,-38.210045,104.798065,-38.210045,-38.210045,-38.210045,-38.210045
122.8822,-37.32674,122.8822,-37.32674,122.8822,-37.32674,-37.32674,-37.32674,-37.32674
52.17431,-38.4194,52.17431,-38.4194,52.17431,-38.4194,-38.4194,-38.4194,-38.4194
64.07884,-39.08375,64.07884,-39.08375,64.07884,-39.08375,-39.08375,-39.08375,-39.08375
90.88513,-39.554882,90.88513,-39.554882,90.88513,-39.554882,-39.554882,-39.554882,-39.554882
90.984604,-38.144794,90.984604,-38.144794,90.984604,-38.144794,-38.144794,-38.144794,-38.144794
67.760704,-38.067623,67.760704,-38.067623,67.760704,-38.067623,-38.067623,-38.067623,-38.067623
71.7775,-38.6286,71.7775,-38.6286,71.7775,-38.6286,-38.6286,-38.6286,-38.6286
88.40136,-39.152954,88.40136,-39.152954,88.40136,-39.152954,-39.152954,-39.152954,-39.152954
68.02074,-37.801342,68.02074,-37.801342,68.02074,-37.801342,-37.801342,-37.801342,-37.801342
102.815926,-37.5154,102.815926,-37.5154,102.815926,-37.5154,-37.5154,-37.5154,-37.5154
73.4225,-38.229633,73.4225,-38.229633,73.4225,-38.229633,-38.229633,-38.229633,-38.229633
72.704544,-39.884064,72.704544,-39.884064,72.704544,-39.884064,-39.884064,-39.884064,-39.884064
86.17357,-37.586502,86.17357,-37.586502,86.17357,-37.586502,-37.586502,-37.586502,-37.586502
106.22336,-39.987625,106.22336,-39.987625,106.22336,-39.987625,-39.987625,-39.987625,-39.987625
102.67004,-37.07501,102.67004,-37.07501,102.67004,-37.07501,-37.07501,-37.07501,-37.07501
74.91206,-41.151764,74.91206,-41.151764,74.91206,-41.151764,-41.151764,-41.151764,-41.151764
95.08444,-37.448704,95.08444,-37.448704,95.08444,-37.448704,-37.448704,-37.448704,-37.448704
114.021675,-39.013577,114.021675,-39.013577,114.021675,-39.013577,-39.013577,-39.013577,-39.013577
70.147964,-39.522953,70.147964,-39.522953,70.147964,-39.522953,-39.522953,-39.522953,-39.522953
103.903465,-37.534004,103.903465,-37.534004,103.903465,-37.534004,-37.534004,-37.534004,-37.534004
78.866066,-38.435375,78.866066,-38.435375,78.866066,-38.435375,-38.435375,-38.435375,-38.435375
91.3833,-38.80179,91.3833,-38.80179,91.3833,-38.80179,-38.80179,-38.80179,-38.80179
99.37315,-38.240578,99.37315,-38.240578,99.37315,-38.240578,-38.240578,-38.240578,-38.240578
101.56078,-38.414513,101.56078,-38.414513,101.56078,-38.414513,-38.414513,-38.414513,-38.414513
74.88376,-38.714767,74.88376,-38.714767,74.88376,-38.714767,-38.714767,-38.714767,-38.714767
75.32897,-38.924465,75.32897,-38.924465,75.32897,-38.924465,-38.924465,-38.924465,-38.924465
65.79406,-40.38558,65.79406,-40.38558,65.79406,-40.38558,-40.38558,-40.38558,-40.38558
84.20326,-39.492863,84.20326,-39.492863,84.20326,-39.492863,-39.492863,-39.492863,-39.492863
74.18937,-38.961246,74.18937,-38.961246,74.18937,-38.961246,-38.961246,-38.961246,-38.961246
99.32284,-37.652374,99.32284,-37.652374,99.32284,-37.652374,-37.652374,-37.652374,-37.652374
85.96559,-37.96597,85.96559,-37.96597,85.96559,-37.96597,-37.96597,-37.96597,-37.96597
86.124886,-36.26991,86.124886,-36.26991,86.124886,-36.26991,-36.26991,-36.26991,-36.26991
92.35142,-39.581028,92.35142,-39.581028,92.35142,-39.581028,-39.581028,-39.581028,-39.581028
115.321556,-38.051235,115.321556,-38.051235,115.321556,-38.051235,-38.051235,-38.051235,-38.051235
84.83011,-39.726276,84.83011,-39.726276,84.83011,-39.726276,-39.726276,-39.726276,-39.726276
93.51652,-38.282562,93.51652,-38.282562,93.51652,-38.282562,-38.282562,-38.282562,-38.282562
99.2249,-39.768887,99.2249,-39.768887,99.2249,-39.768887,-39.768887,-39.768887,-39.768887
91.10426,-37.451824,91.10426,-37.451824,91.10426,-37.451824,-37.451824,-37.451824,-37.451824
103.0885,-36.782505,103.0885,-36.782505,103.0885,-36.782505,-36.782505,-36.782505,-36.782505
64.53587,-39.981346,64.53587,-39.981346,64.53587,-39.981346,-39.981346,-39.981346,-39.981346
76.40453,-40.142,76.40453,-40.142,76.40453,-40.142,-40.142,-40.142,-40.142
109.12204,-38.384315,109.12204,-38.384315,109.12204,-38.384315,-38.384315,-38.384315,-38.384315
70.45374,-38.065987,70.45374,-38.065987,70.45374,-38.065987,-38.065987,-38.065987,-38.065987
85.404236,-37.655346,85.404236,-37.655346,85.404236,-37.655346,-37.655346,-37.655346,-37.655346
66.03917,-38.615314,66.03917,-38.615314,66.03917,-38.615314,-38.615314,-38.615314,-38.615314
68.04974,-40.047897,68.04974,-40.047897,68.04974,-40.047897,-40.047897,-40.047897,-40.047897
76.026634,-38.098103,76.026634,-38.098103,76.026634,-38.098103,-38.098103,-38.098103,-38.098103
76.47189,-40.0653,76.47189,-40.0653,76.47189,-40.0653,-40.0653,-40.0653,-40.0653
97.2875,-36.408863,97.2875,-36.408863,97.2875,-36.408863,-36.408863,-36.408863,-36.408863
68.22317,-37.022247,68.22317,-37.022247,68.22317,-37.022247,-37.022247,-37.022247,-37.022247
87.43176,-38.194817,87.43176,-38.194817,87.43176,-38.194817,-38.194817,-38.194817,-38.194817
78.66415,-35.985928,78.66415,-35.985928,78.66415,-35.985928,-35.985928,-35.985928,-35.985928
77.85244,-36.371105,77.85244,-36.371105,77.85244,-36.371105,-36.371105,-36.371105,-36.371105
71.6296,-39.929413,71.6296,-39.929413,71.6296,-39.929413,-39.929413,-39.929413,-39.929413
100.186905,-37.45614,100.186905,-37.45614,100.186905,-37.45614,-37.45614,-37.45614,-37.45614
73.01251,-37.848755,73.01251,-37.848755,73.01251,-37.848755,-37.848755,-37.848755,-37.848755
73.93525,-36.831642,73.93525,-36.831642,73.93525,-36.831642,-36.831642,-36.831642,-36.831642
69.06304,-40.09729,69.06304,-40.09729,69.06304,-40.09729,-40.09729,-40.09729,-40.09729
75.5099,-39.4732,75.5099,-39.4732,75.5099,-39.4732,-39.4732,-39.4732,-39.4732
84.290886,-39.860153,84.290886,-39.860153,84.290886,-39.860153,-39.860153,-39.860153,-39.860153
78.53575,-38.82469,78.53575,-38.82469,78.53575,-38.82469,-38.82469,-38.82469,-38.82469
79.15775,-39.57812,79.15775,-39.57812,79.15775,-39.57812,-39.57812,-39.57812,-39.57812
54.62964,-39.513416,54.62964,-39.513416,54.62964,-39.513416,-39.513416,-39.513416,-39.513416
63.326828,-39.4839,63.326828,-39.4839,63.326828,-39.4839,-39.4839,-39.4839,-39.4839
98.74398,-37.693398,98.74398,-37.693398,98.74398,-37.693398,-37.693398,-37.693398,-37.693398
78.79463,-37.81223,78.79463,-37.81223,78.79463,-37.81223,-37.81223,-37.81223,-37.81223
81.06501,-38.457375,81.06501,-38.457375,81.06501,-38.457375,-38.457375,-38.457375,-38.457375
60.174374,-41.432693,60.174374,-41.432693,60.174374,-41.432693,-41.432693,-41.432693,-41.432693
72.13338,-40.33065,72.13338,-40.33065,72.13338,-40.33065,-40.33065,-40.33065,-40.33065
133.01613,-38.29442,133.01613,-38.29442,133.01613,-38.29442,-38.29442,-38.29442,-38.29442
96.92675,-37.40567,96.92675,-37.40567,96.92675,-37.40567,-37.40567,-37.40567,-37.40567
72.99343,-38.670464,72.99343,-38.670464,72.99343,-38.670464,-38.670464,-38.670464,-38.670464
90.145386,-38.810314,90.145386,-38.810314,90.145386,-38.810314,-38.810314,-38.810314,-38.810314
112.9144,-39.261395,112.9144,-39.261395,112.9144,-39.261395,-39.261395,-39.261395,-39.261395
102.49982,-36.713066,102.49982,-36.713066,102.49982,-36.713066,-36.713066,-36.713066,-36.713066
76.70831,-38.64681,76.70831,-38.64681,76.70831,-38.64681,-38.64681,-38.64681,-38.64681
69.201675,-40.64243,69.201675,-40.64243,69.201675,-40.64243,-40.64243,-40.64243,-40.64243
65.145805,-40.252777,65.145805,-40.252777,65.145805,-40.252777,-40.252777,-40.252777,-40.252777
109.18275,-38.611362,109.18275,-38.611362,109.18275,-38.611362,-38.611362,-38.611362,-38.611362
89.75681,-35.93223,89.75681,-35.93223,89.75681,-35.93223,-35.93223,-35.93223,-35.93223
92.29411,-38.685284,92.29411,-38.685284,92.29411,-38.685284,-38.685284,-38.685284,-38.685284
65.74461,-38.063496,65.74461,-38.063496,65.74461,-38.063496,-38.063496,-38.063496,-38.063496
78.429245,-39.453247,78.429245,-39.453247,78.429245,-39.453247,-39.453247,-39.453247,-39.453247
79.306305,-38.55768,79.306305,-38.55768,79.306305,-38.55768,-38.55768,-38.55768,-38.55768
83.40357,-38.162983,83.40357,-38.162983,83.40357,-38.162983,-38.162983,-38.162983,-38.162983
74.57842,-39.93416,74.57842,-39.93416,74.57842,-39.93416,-39.93416,-39.93416,-39.93416
78.36538,-37.91494,78.36538,-37.91494,78.36538,-37.91494,-37.91494,-37.91494,-37.91494
98.77619,-37.916386,98.77619,-37.916386,98.77619,-37.916386,-37.916386,-37.916386,-37.916386
106.21498,-36.247566,106.21498,-36.247566,106.21498,-36.247566,-36.247566,-36.247566,-36.247566
97.74204,-36.401512,97.74204,-36.401512,97.74204,-36.401512,-36.401512,-36.401512,-36.401512
81.93317,-35.76927,81.93317,-35.76927,81.93317,-35.76927,-35.76927,-35.76927,-35.76927
110.79111,-39.306725,110.79111,-39.306725,110.79111,-39.306725,-39.306725,-39.306725,-39.306725
91.59126,-37.33522,91.59126,-37.33522,91.59126,-37.33522,-37.33522,-37.33522,-37.33522
72.04166,-37.781097,72.04166,-37.781097,72.04166,-37.781097,-37.781097,-37.781097,-37.781097
84.95549,-37.825874,84.95549,-37.825874,84.95549,-37.825874,-37.825874,-37.825874,-37.825874
118.449814,-37.293827,118.449814,-37.293827,118.449814,-37.293827,-37.293827,-37.293827,-37.293827
99.781586,-35.97175,99.781586,-35.97175,99.781586,-35.97175,-35.97175,-35.97175,-35.97175
100.83115,-36.60377,100.83115,-36.60377,100.83115,-36.60377,-36.60377,-36.60377,-36.60377
88.03215,-38.889908,88.03215,-38.889908,88.03215,-38.889908,-38.889908,-38.889908,-38.889908
82.84527,-38.33573,82.84527,-38.33573,82.84527,-38.33573,-38.33573,-38.33573,-38.33573
102.93078,-38.124542,102.93078,-38.124542,102.93078,-38.124542,-38.124542,-38.124542,-38.124542
85.87131,-38.92419,85.87131,-38.92419,85.87131,-38.92419,-38.92419,-38.92419,-38.92419
68.287796,-39.653618,68.287796,-39.653618,68.287796,-39.653618,-39.653618,-39.653618,-39.653618
81.62665,-38.910587,81.62665,-38.910587,81.62665,-38.910587,-38.910587,-38.910587,-38.910587
70.26822,-39.048008,70.26822,-39.048008,70.26822,-39.048008,-39.048008,-39.048008,-39.048008
80.90261,-37.745865,80.90261,-37.745865,80.90261,-37.745865,-37.745865,-37.745865,-37.745865
77.00574,-37.925888,77.00574,-37.925888,77.00574,-37.925888,-37.925888,-37.925888,-37.925888
82.68998,-39.08031,82.68998,-39.08031,82.68998,-39.08031,-39.08031,-39.08031,-39.08031
77.45394,-40.073605,77.45394,-40.073605,77.45394,-40.073605,-40.073605,-40.073605,-40.073605
84.68829,-38.956062,84.68829,-38.956062,84.68829,-38.956062,-38.956062,-38.956062,-38.956062
110.321335,-38.21976,110.321335,-38.21976,110.321335,-38.21976,-38.21976,-38.21976,-38.21976
75.52151,-38.520924,75.52151,-38.520924,75.52151,-38.520924,-38.520924,-38.520924,-38.520924
62.300205,-39.8865,62.300205,-39.8865,62.300205,-39.8865,-39.8865,-39.8865,-39.8865
72.09237,-38.87107,72.09237,-38.87107,72.09237,-38.87107,-38.87107,-38.87107,-38.87107
83.5081,-39.93148,83.5081,-39.93148,83.5081,-39.93148,-39.93148,-39.93148,-39.93148
76.634674,-37.660347,76.634674,-37.660347,76.634674,-37.660347,-37.660347,-37.660347,-37.660347
81.89246,-37.354836,81.89246,-37.354836,81.89246,-37.354836,-37.354836,-37.354836,-37.354836
69.42485,-37.96408,69.42485,-37.96408,69.42485,-37.96408,-37.96408,-37.96408,-37.96408
63.494385,-39.532963,63.494385,-39.532963,63.494385,-39.532963,-39.532963,-39.532963,-39.532963
80.01386,-38.555874,80.01386,-38.555874,80.01386,-38.555874,-38.555874,-38.555874,-38.555874
72.346794,-38.648014,72.346794,-38.648014,72.346794,-38.648014,-38.648014,-38.648014,-38.648014
91.828705,-38.931263,91.828705,-38.931263,91.828705,-38.931263,-38.931263,-38.931263,-38.931263
89.175095,-40.48594,89.175095,-40.48594,89.175095,-40.48594,-40.48594,-40.48594,-40.48594
79.06464,-39.996643,79.06464,-39.996643,79.06464,-39.996643,-39.996643,-39.996643,-39.996643
53.693256,-39.906307,53.693256,-39.906307,53.693256,-39.906307,-39.906307,-39.906307,-39.906307
60.35266,-38.634468,60.35266,-38.634468,60.35266,-38.634468,-38.634468,-38.634468,-38.634468
104.64943,-39.03237,104.64943,-39.03237,104.64943,-39.03237,-39.03237,-39.03237,-39.03237
88.50262,-39.716927,88.50262,-39.716927,88.50262,-39.716927,-39.716927,-39.716927,-39.716927
81.42595,-39.524223,81.42595,-39.524223,81.42595,-39.524223,-39.524223,-39.524223,-39.524223
72.63531,-38.46951,72.63531,-38.46951,72.63531,-38.46951,-38.46951,-38.46951,-38.46951
84.19282,-37.902977,84.19282,-37.902977,84.19282,-37.902977,-37.902977,-37.902977,-37.902977
122.58791,-37.83157,122.58791,-37.83157,122.58791,-37.83157,-37.83157,-37.83157,-37.83157
105.1549,-38.43392,105.1549,-38.43392,105.1549,-38.43392,-38.43392,-38.43392,-38.43392
95.02788,-38.543884,95.02788,-38.543884,95.02788,-38.543884,-38.543884,-38.543884,-38.543884
89.97823,-39.236553,89.97823,-39.236553,89.97823,-39.236553,-39.236553,-39.236553,-39.236553
58.260082,-39.817333,58.260082,-39.817333,58.260082,-39.817333,-39.817333,-39.817333,-39.817333
75.1698,-36.867527,75.1698,-36.867527,75.1698,-36.867527,-36.867527,-36.867527,-36.867527
97.345085,-39.07502,97.345085,-39.07502,97.345085,-39.07502,-39.07502,-39.07502,-39.07502
72.01342,-37.69756,72.01342,-37.69756,72.01342,-37.69756,-37.69756,-37.69756,-37.69756
74.4257,-37.999928,74.4257,-37.999928,74.4257,-37.999928,-37.999928,-37.999928,-37.999928
99.89023,-36.428875,99.89023,-36.428875,99.89023,-36.428875,-36.428875,-36.428875,-36.428875
90.72549,-35.823963,90.72549,-35.823963,90.72549,-35.823963,-35.823963,-35.823963,-35.823963
76.0593,-39.950718,76.0593,-39.950718,76.0593,-39.950718,-39.950718,-39.950718,-39.950718
93.03428,-38.478157,93.03428,-38.478157,93.03428,-38.478157,-38.478157,-38.478157,-38.478157
60.482914,-37.101284,60.482914,-37.101284,60.482914,-37.101284,-37.101284,-37.101284,-37.101284
65.9987,-38.837112,65.9987,-38.837112,65.9987,-38.837112,-38.837112,-38.837112,-38.837112
87.48065,-38.181656,87.48065,-38.181656,87.48065,-38.181656,-38.181656,-38.181656,-38.181656
88.04101,-38.660233,88.04101,-38.660233,88.04101,-38.660233,-38.660233,-38.660233,-38.660233
58.605335,-38.983593,58.605335,-38.983593,58.605335,-38.983593,-38.983593,-38.983593,-38.983593
73.92457,-41.459206,73.92457,-41.459206,73.92457,-41.459206,-41.459206,-41.459206,-41.459206
74.41897,-37.542988,74.41897,-37.542988,74.41897,-37.542988,-37.542988,-37.542988,-37.542988
51.298794,-38.618496,51.298794,-38.618496,51.298794,-38.618496,-38.618496,-38.618496,-38.618496
80.902885,-40.446968,80.902885,-40.446968,80.902885,-40.446968,-40.446968,-40.446968,-40.446968
82.07995,-37.369743,82.07995,-37.369743,82.07995,-37.369743,-37.369743,-37.369743,-37.369743
94.1218,-39.235535,94.1218,-39.235535,94.1218,-39.235535,-39.235535,-39.235535,-39.235535
49.42702,-39.63443,49.42702,-39.63443,49.42702,-39.63443,-39.63443,-39.63443,-39.63443
70.26405,-39.265213,70.26405,-39.265213,70.26405,-39.265213,-39.265213,-39.265213,-39.265213
50.943222,-37.64225,50.943222,-37.64225,50.943222,-37.64225,-37.64225,-37.64225,-37.64225
70.73559,-39.2821,70.73559,-39.2821,70.73559,-39.2821,-39.2821,-39.2821,-39.2821
78.89869,-38.55914,78.89869,-38.55914,78.89869,-38.55914,-38.55914,-38.55914,-38.55914
88.359604,-40.090733,88.359604,-40.090733,88.359604,-40.090733,-40.090733,-40.090733,-40.090733
86.99978,-40.322613,86.99978,-40.322613,86.99978,-40.322613,-40.322613,-40.322613,-40.322613
81.57035,-37.563423,81.57035,-37.563423,81.57035,-37.563423,-37.563423,-37.563423,-37.563423
74.24228,-38.953827,74.24228,-38.953827,74.24228,-38.953827,-38.953827,-38.953827,-38.953827
74.24269,-37.923206,74.24269,-37.923206,74.24269,-37.923206,-37.923206,-37.923206,-37.923206
82.55274,-38.79759,82.55274,-38.79759,82.55274,-38.79759,-38.79759,-38.79759,-38.79759
85.53317,-38.7409,85.53317,-38.7409,85.53317,-38.7409,-38.7409,-38.7409,-38.7409
71.55407,-39.048252,71.55407,-39.048252,71.55407,-39.048252,-39.048252,-39.048252,-39.048252
109.06195,-36.809227,109.06195,-36.809227,109.06195,-36.809227,-36.809227,-36.809227,-36.809227
85.51881,-38.181866,85.51881,-38.181866,85.51881,-38.181866,-38.181866,-38.181866,-38.181866
72.77609,-37.94601,72.77609,-37.94601,72.77609,-37.94601,-37.94601,-37.94601,-37.94601
55.00838,-40.3114,55.00838,-40.3114,55.00838,-40.3114,-40.3114,-40.3114,-40.3114
69.033394,-39.969048,69.033394,-39.969048,69.033394,-39.969048,-39.969048,-39.969048,-39.969048
78.06912,-38.058773,78.06912,-38.058773,78.06912,-38.058773,-38.058773,-38.058773,-38.058773
100.69329,-38.754963,100.69329,-38.754963,100.69329,-38.754963,-38.754963,-38.754963,-38.754963
110.50377,-37.991974,110.50377,-37.991974,110.50377,-37.991974,-37.991974,-37.991974,-37.991974
62.267376,-39.23412,62.267376,-39.23412,62.267376,-39.23412,-39.23412,-39.23412,-39.23412
58.26055,-38.20066,58.26055,-38.20066,58.26055,-38.20066,-38.20066,-38.20066,-38.20066
93.68515,-38.959976,93.68515,-38.959976,93.68515,-38.959976,-38.959976,-38.959976,-38.959976
98.94801,-37.338524,98.94801,-37.338524,98.94801,-37.338524,-37.338524,-37.338524,-37.338524
99.382195,-38.66595,99.382195,-38.66595,99.382195,-38.66595,-38.66595,-38.66595,-38.66595
62.536663,-38.71211,62.536663,-38.71211,62.536663,-38.71211,-38.71211,-38.71211,-38.71211
96.09869,-37.89183,96.09869,-37.89183,96.09869,-37.89183,-37.89183,-37.89183,-37.89183
57.010937,-37.926384,57.010937,-37.926384,57.010937,-37.926384,-37.926384,-37.926384,-37.926384
90.352066,-39.06678,90.352066,-39.06678,90.352066,-39.06678,-39.06678,-39.06678,-39.06678
78.07208,-38.206474,78.07208,-38.206474,78.07208,-38.206474,-38.206474,-38.206474,-38.206474
67.39059,-39.34931,67.39059,-39.34931,67.39059,-39.34931,-39.34931,-39.34931,-39.34931
